Table Names,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
Orders_West.csv,Office Supplies,Pueblo,United States,FC-14335,Fred Chung,0.2,08-03-2016 00:00:00,CA-2016-107741,81001,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",0.8946,1,West,5174,Corporate,10-03-2016 00:00:00,First Class,colorado,Art,3.408
Orders_West.csv,Furniture,Aurora,United States,GB-14530,George Bell,0.2,11-09-2016 00:00:00,CA-2016-126186,80013,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,4.004,4,West,8550,Corporate,12-09-2016 00:00:00,First Class,colorado,Furnishings,24.64
Orders_West.csv,Office Supplies,Colorado Springs,United States,ER-13855,Elpida Rittenbach,0.2,21-12-2016 00:00:00,CA-2016-127019,80906,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,4.5738,7,West,2777,Corporate,25-12-2016 00:00:00,Standard Class,colorado,Appliances,60.984
Orders_West.csv,Office Supplies,Thornton,United States,RP-19390,Resi Pölking,0.2,02-10-2016 00:00:00,CA-2016-128356,80229,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.9576,2,West,8427,Consumer,07-10-2016 00:00:00,Standard Class,colorado,Supplies,10.944
Orders_West.csv,Furniture,Denver,United States,DG-13300,Deirdre Greer,0.2,25-10-2016 00:00:00,CA-2016-130848,80219,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,-29.1168,8,West,9393,Corporate,25-10-2016 00:00:00,Same Day,colorado,Chairs,582.336
Orders_West.csv,Office Supplies,Pueblo,United States,JH-16180,Justin Hirsh,0.2,25-05-2016 00:00:00,CA-2016-138898,81001,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,84.572800000,13,West,1296,Consumer,29-05-2016 00:00:00,Standard Class,colorado,Appliances,845.728
Orders_West.csv,Technology,Louisville,United States,AB-10165,Alan Barnes,0.2,10-05-2016 00:00:00,CA-2016-144043,80027,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-2.918,4,West,8465,Consumer,15-05-2016 00:00:00,Standard Class,colorado,Accessories,46.688
Orders_West.csv,Office Supplies,Colorado Springs,United States,SP-20620,Stefania Perrino,0.2,06-01-2016 00:00:00,CA-2016-149636,80906,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",9.25,5,West,7717,Corporate,12-01-2016 00:00:00,Standard Class,colorado,Paper,29.6
Orders_West.csv,Office Supplies,Colorado Springs,United States,SP-20620,Stefania Perrino,0.7,06-01-2016 00:00:00,CA-2016-149636,80906,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,-1.3566,2,West,7718,Corporate,12-01-2016 00:00:00,Standard Class,colorado,Binders,1.938
Orders_West.csv,Office Supplies,Colorado Springs,United States,SP-20620,Stefania Perrino,0.2,06-01-2016 00:00:00,CA-2016-149636,80906,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",9.25,5,West,7717,Corporate,12-01-2016 00:00:00,Standard Class,colorado,Paper,29.6
Orders_West.csv,Office Supplies,Colorado Springs,United States,SP-20620,Stefania Perrino,0.7,06-01-2016 00:00:00,CA-2016-149636,80906,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,-1.3566,2,West,7718,Corporate,12-01-2016 00:00:00,Standard Class,colorado,Binders,1.938
Orders_West.csv,Office Supplies,Aurora,United States,TC-21475,Tony Chapman,0.2,27-04-2016 00:00:00,CA-2016-151841,80013,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,3.267,5,West,3418,Home Office,02-05-2016 00:00:00,Standard Class,colorado,Appliances,43.56
Orders_West.csv,Office Supplies,Aurora,United States,TC-21475,Tony Chapman,0.2,27-04-2016 00:00:00,CA-2016-151841,80013,OFF-SU-10001574,Acme Value Line Scissors,0.73,2,West,3419,Home Office,02-05-2016 00:00:00,Standard Class,colorado,Supplies,5.84
Orders_West.csv,Office Supplies,Aurora,United States,TC-21475,Tony Chapman,0.2,27-04-2016 00:00:00,CA-2016-151841,80013,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,3.267,5,West,3418,Home Office,02-05-2016 00:00:00,Standard Class,colorado,Appliances,43.56
Orders_West.csv,Office Supplies,Aurora,United States,TC-21475,Tony Chapman,0.2,27-04-2016 00:00:00,CA-2016-151841,80013,OFF-SU-10001574,Acme Value Line Scissors,0.73,2,West,3419,Home Office,02-05-2016 00:00:00,Standard Class,colorado,Supplies,5.84
Orders_West.csv,Office Supplies,Colorado Springs,United States,HG-14965,Henry Goldwyn,0.2,08-12-2016 00:00:00,CA-2016-156118,80906,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,5.1012,3,West,8626,Corporate,12-12-2016 00:00:00,Standard Class,colorado,Paper,15.696
Orders_West.csv,Office Supplies,Aurora,United States,SC-20440,Shaun Chance,0.2,01-10-2016 00:00:00,CA-2016-166135,80013,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",17.428,4,West,1444,Corporate,06-10-2016 00:00:00,Standard Class,colorado,Storage,139.424
Orders_West.csv,Furniture,Littleton,United States,BT-11440,Bobby Trafton,0.7,19-03-2017 00:00:00,CA-2017-106383,80122,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",-98.8018,1,West,2226,Consumer,21-03-2017 00:00:00,Second Class,colorado,Bookcases,72.294
Orders_West.csv,Furniture,Longmont,United States,LC-16885,Lena Creighton,0.2,17-06-2017 00:00:00,CA-2017-107146,80501,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-13.3176,3,West,7532,Consumer,19-06-2017 00:00:00,First Class,colorado,Furnishings,266.352
Orders_West.csv,Furniture,Longmont,United States,LC-16885,Lena Creighton,0.2,17-06-2017 00:00:00,CA-2017-107146,80501,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",54.352800000,4,West,7533,Consumer,19-06-2017 00:00:00,First Class,colorado,Chairs,483.136
Orders_West.csv,Furniture,Longmont,United States,LC-16885,Lena Creighton,0.2,17-06-2017 00:00:00,CA-2017-107146,80501,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-13.3176,3,West,7532,Consumer,19-06-2017 00:00:00,First Class,colorado,Furnishings,266.352
Orders_West.csv,Furniture,Longmont,United States,LC-16885,Lena Creighton,0.2,17-06-2017 00:00:00,CA-2017-107146,80501,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",54.352800000,4,West,7533,Consumer,19-06-2017 00:00:00,First Class,colorado,Chairs,483.136
Orders_West.csv,Furniture,Aurora,United States,CL-12700,Craig Leslie,0.2,24-09-2017 00:00:00,CA-2017-108875,80013,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,7.504,2,West,5662,Home Office,01-10-2017 00:00:00,Standard Class,colorado,Furnishings,21.44
Orders_West.csv,Office Supplies,Aurora,United States,CL-12700,Craig Leslie,0.2,24-09-2017 00:00:00,CA-2017-108875,80013,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-95.823000000,9,West,5663,Home Office,01-10-2017 00:00:00,Standard Class,colorado,Storage,511.056
Orders_West.csv,Furniture,Aurora,United States,CL-12700,Craig Leslie,0.2,24-09-2017 00:00:00,CA-2017-108875,80013,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,7.504,2,West,5662,Home Office,01-10-2017 00:00:00,Standard Class,colorado,Furnishings,21.44
Orders_West.csv,Office Supplies,Aurora,United States,CL-12700,Craig Leslie,0.2,24-09-2017 00:00:00,CA-2017-108875,80013,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-95.823000000,9,West,5663,Home Office,01-10-2017 00:00:00,Standard Class,colorado,Storage,511.056
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-13.312,2,West,1938,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,19.968
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-1.255800000,7,West,1939,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Storage,33.488
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10001634,Wilson Jones Active Use Binders,-6.1152,4,West,1940,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,8.736
Orders_West.csv,Furniture,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,74.574,3,West,1941,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Chairs,662.88
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-13.312,2,West,1938,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,19.968
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-1.255800000,7,West,1939,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Storage,33.488
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10001634,Wilson Jones Active Use Binders,-6.1152,4,West,1940,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,8.736
Orders_West.csv,Furniture,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,74.574,3,West,1941,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Chairs,662.88
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-13.312,2,West,1938,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,19.968
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-1.255800000,7,West,1939,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Storage,33.488
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10001634,Wilson Jones Active Use Binders,-6.1152,4,West,1940,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,8.736
Orders_West.csv,Furniture,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,74.574,3,West,1941,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Chairs,662.88
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-13.312,2,West,1938,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,19.968
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-1.255800000,7,West,1939,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Storage,33.488
Orders_West.csv,Office Supplies,Broomfield,United States,JE-15715,Joe Elijah,0.7,08-07-2017 00:00:00,CA-2017-112109,80020,OFF-BI-10001634,Wilson Jones Active Use Binders,-6.1152,4,West,1940,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Binders,8.736
Orders_West.csv,Furniture,Broomfield,United States,JE-15715,Joe Elijah,0.2,08-07-2017 00:00:00,CA-2017-112109,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,74.574,3,West,1941,Consumer,12-07-2017 00:00:00,Standard Class,colorado,Chairs,662.88
Orders_West.csv,Office Supplies,Colorado Springs,United States,RC-19825,Roy Collins,0.2,26-12-2017 00:00:00,CA-2017-114538,80906,OFF-AR-10002445,SANFORD Major Accent Highlighters,2.5488,2,West,4403,Consumer,27-12-2017 00:00:00,First Class,colorado,Art,11.328
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,1201,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,544.008
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.7,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,1202,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Binders,1.872
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.679400000,3,West,1203,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,854.352
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,2,West,1204,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,593.568
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,1205,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,338.04
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,1201,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,544.008
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.7,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,1202,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Binders,1.872
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.679400000,3,West,1203,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,854.352
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,2,West,1204,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,593.568
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,1205,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,338.04
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,1201,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,544.008
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.7,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,1202,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Binders,1.872
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.679400000,3,West,1203,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,854.352
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,2,West,1204,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,593.568
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,1205,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,338.04
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,1201,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,544.008
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.7,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,1202,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Binders,1.872
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.679400000,3,West,1203,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,854.352
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,2,West,1204,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,593.568
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,1205,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,338.04
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,1201,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,544.008
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.7,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,1202,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Binders,1.872
Orders_West.csv,Furniture,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.679400000,3,West,1203,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Chairs,854.352
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,2,West,1204,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,593.568
Orders_West.csv,Office Supplies,Denver,United States,LS-16945,Linda Southworth,0.2,18-07-2017 00:00:00,CA-2017-114727,80219,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,1205,Corporate,24-07-2017 00:00:00,Standard Class,colorado,Storage,338.04
Orders_West.csv,Furniture,Broomfield,United States,SM-20950,Suzanne McNair,0.2,22-09-2017 00:00:00,CA-2017-125724,80020,FUR-FU-10000246,Aluminum Document Frame,8.554000000,7,West,9554,Corporate,27-09-2017 00:00:00,Standard Class,colorado,Furnishings,68.432
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,310,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.136
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,311,Corporate,14-09-2017 00:00:00,Second Class,colorado,Chairs,466.768
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,312,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.232
Orders_West.csv,Office Supplies,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,OFF-LA-10000634,Avery 509,2.0358,3,West,313,Corporate,14-09-2017 00:00:00,Second Class,colorado,Labels,6.264
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,310,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.136
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,311,Corporate,14-09-2017 00:00:00,Second Class,colorado,Chairs,466.768
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,312,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.232
Orders_West.csv,Office Supplies,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,OFF-LA-10000634,Avery 509,2.0358,3,West,313,Corporate,14-09-2017 00:00:00,Second Class,colorado,Labels,6.264
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,310,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.136
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,311,Corporate,14-09-2017 00:00:00,Second Class,colorado,Chairs,466.768
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,312,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.232
Orders_West.csv,Office Supplies,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,OFF-LA-10000634,Avery 509,2.0358,3,West,313,Corporate,14-09-2017 00:00:00,Second Class,colorado,Labels,6.264
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,310,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.136
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,311,Corporate,14-09-2017 00:00:00,Second Class,colorado,Chairs,466.768
Orders_West.csv,Furniture,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,312,Corporate,14-09-2017 00:00:00,Second Class,colorado,Furnishings,15.232
Orders_West.csv,Office Supplies,Arvada,United States,BP-11185,Ben Peterman,0.2,12-09-2017 00:00:00,CA-2017-142902,80004,OFF-LA-10000634,Avery 509,2.0358,3,West,313,Corporate,14-09-2017 00:00:00,Second Class,colorado,Labels,6.264
Orders_West.csv,Technology,Longmont,United States,AS-10225,Alan Schoenberger,0.2,02-12-2017 00:00:00,CA-2017-143154,80501,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,-6.210000000,3,West,8496,Corporate,08-12-2017 00:00:00,Standard Class,colorado,Accessories,165.6
Orders_West.csv,Office Supplies,Colorado Springs,United States,EH-14125,Eugene Hildebrand,0.7,20-05-2017 00:00:00,CA-2017-146010,80906,OFF-BI-10003638,GBC Durable Plastic Covers,-32.508,7,West,3968,Home Office,23-05-2017 00:00:00,First Class,colorado,Binders,40.635
Orders_West.csv,Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,24-04-2017 00:00:00,CA-2017-149279,80906,OFF-PA-10003441,Xerox 226,5.4432,3,West,4987,Home Office,28-04-2017 00:00:00,Standard Class,colorado,Paper,15.552
Orders_West.csv,Furniture,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,24-04-2017 00:00:00,CA-2017-149279,80906,FUR-CH-10004287,SAFCO Arco Folding Chair,149.148,6,West,4988,Home Office,28-04-2017 00:00:00,Standard Class,colorado,Chairs,1325.76
Orders_West.csv,Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,0.7,24-04-2017 00:00:00,CA-2017-149279,80906,OFF-BI-10004040,Wilson Jones Impact Binders,-2.1756,2,West,4989,Home Office,28-04-2017 00:00:00,Standard Class,colorado,Binders,3.108
Orders_West.csv,Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,24-04-2017 00:00:00,CA-2017-149279,80906,OFF-PA-10003441,Xerox 226,5.4432,3,West,4987,Home Office,28-04-2017 00:00:00,Standard Class,colorado,Paper,15.552
Orders_West.csv,Furniture,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,24-04-2017 00:00:00,CA-2017-149279,80906,FUR-CH-10004287,SAFCO Arco Folding Chair,149.148,6,West,4988,Home Office,28-04-2017 00:00:00,Standard Class,colorado,Chairs,1325.76
