Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Product,Sales,Quantity,Profit,Order Year,Order Month,Order Day,Ship Year,Ship Month,Ship Day,Discounts
8440,CA-2018-114370,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,4.9616,2018,3,14,2018,3,17,0.2
8453,CA-2017-125087,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,-93.4724,2017,4,18,2017,4,23,0.3
8454,CA-2017-125087,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,77.7468,2017,4,18,2017,4,23,0.2
8455,CA-2017-125087,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,-67.137,2017,4,18,2017,4,23,0.6
8457,US-2018-118556,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,3,-29.0073,2018,5,28,2018,6,2,0.3
8458,US-2018-118556,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,-6.237,2018,5,28,2018,6,2,0.8
8459,CA-2015-126200,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,3,-39.804,2015,8,25,2015,8,29,0.8
8460,CA-2015-126200,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,3,-19.8144,2015,8,25,2015,8,29,0.8
8463,CA-2016-169537,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2,3.6,2016,9,3,2016,9,7,None
8469,US-2017-164196,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,241.1046,2017,11,11,2017,11,17,None
8481,CA-2015-109890,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,68104,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2,10.0744,2015,7,21,2015,7,27,None
8484,CA-2017-126284,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,41.013,2017,9,20,2017,9,24,None
8493,CA-2016-109190,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736,8,20.4984,2016,10,23,2016,10,28,0.2
8494,CA-2016-109190,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,161.9919,2016,10,23,2016,10,28,0.2
8495,CA-2016-109190,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,-10.336,2016,10,23,2016,10,28,0.8
8505,CA-2017-109400,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,-110.0232,2017,5,2,2017,5,6,0.3
8506,CA-2017-130400,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,-14.1696,2017,3,8,2017,3,12,0.8
8507,CA-2017-130400,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,8.388,2017,3,8,2017,3,12,0.2
8508,CA-2017-130400,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,49.3938,2017,3,8,2017,3,12,0.2
8509,CA-2016-135853,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,61.3305,2016,12,11,2016,12,14,None
8510,CA-2016-135853,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,1,31.4975,2016,12,11,2016,12,14,None
8511,CA-2016-135853,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23,2,10.35,2016,12,11,2016,12,14,None
8513,CA-2017-144645,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,-77.4732,2017,2,2,2017,2,8,0.6
8518,CA-2018-149720,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,-17.4432,2018,6,4,2018,6,7,0.6
8523,US-2017-160206,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.2598,2017,4,1,2017,4,7,None
8531,CA-2017-156748,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68,2017,11,30,2017,12,6,None
8532,CA-2017-156748,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",13.76,2,6.3296,2017,11,30,2017,12,6,None
8533,CA-2017-156748,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,24.843,2017,11,30,2017,12,6,None
8534,CA-2017-156748,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,35.0973,2017,11,30,2017,12,6,None
8551,CA-2016-121132,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.264,3,2.0358,2016,7,17,2016,7,24,0.2
8552,CA-2016-121132,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,4,3.4276,2016,7,17,2016,7,24,0.2
8553,CA-2015-140473,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,134.9955,2015,5,30,2015,6,3,0.2
8558,CA-2017-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,39.6879,2017,12,23,2017,12,26,0.2
8559,CA-2017-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,14.742,2017,12,23,2017,12,26,0.2
8560,CA-2017-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,35.985,2017,12,23,2017,12,26,0.2
8561,CA-2017-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,14.8365,2017,12,23,2017,12,26,0.2
8562,CA-2017-132829,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,-0.7566,2017,12,23,2017,12,26,0.6
8563,CA-2017-123540,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,378.274,2017,4,2,2017,4,6,None
8566,CA-2017-134110,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,3,6.7176,2017,11,17,2017,11,18,0.2
8567,CA-2017-134110,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,5.5216,2017,11,17,2017,11,18,0.2
8572,CA-2017-162222,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,3,3.21,2017,4,3,2017,4,3,0.2
8573,CA-2015-121629,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,-199.77,2015,11,28,2015,12,2,0.4
8578,CA-2018-146164,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,97.2032,2018,12,22,2018,12,26,None
8579,CA-2018-146164,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,7.79,2018,12,22,2018,12,26,None
8581,CA-2015-130673,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,-5.9409,2015,5,20,2015,5,22,0.6
8582,CA-2015-130673,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,3.6288,2015,5,20,2015,5,22,0.2
8583,CA-2015-130673,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,-3.6372,2015,5,20,2015,5,22,0.2
8584,CA-2015-130673,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,-13.392,2015,5,20,2015,5,22,0.2
8604,US-2017-116365,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,-5.264,2017,1,3,2017,1,8,0.2
8605,US-2017-116365,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21,2017,1,3,2017,1,8,0.2
8606,US-2017-116365,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,13.572,2017,1,3,2017,1,8,0.2
8621,US-2018-119319,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,-19.864,2018,11,6,2018,11,9,0.6
8639,CA-2018-118346,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,143.982,2018,7,23,2018,7,24,None
8641,US-2018-148551,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,-1141.47,2018,1,12,2018,1,16,0.8
8659,CA-2017-168361,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,-1.3376,2017,6,21,2017,6,25,0.8
8662,CA-2016-131856,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,4,-15.9268,2016,5,12,2016,5,17,0.6
8663,CA-2016-131856,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,6,69.6546,2016,5,12,2016,5,17,0.2
8664,CA-2016-131856,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.904,7,41.5688,2016,5,12,2016,5,17,0.2
8673,CA-2018-163265,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2,6.1992,2018,2,16,2018,2,21,0.2
8674,CA-2018-163265,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,-8.5794,2018,2,16,2018,2,21,0.3
8675,CA-2018-163265,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,3,-8.1822,2018,2,16,2018,2,21,0.2
8676,CA-2018-163265,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032,6,3.504,2018,2,16,2018,2,21,0.2
8677,CA-2018-163265,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,-3.6537,2018,2,16,2018,2,21,0.6
8678,CA-2018-141705,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,-81.3065,2018,10,24,2018,10,26,0.3
8679,CA-2017-112739,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,-13.3424,2017,9,2,2017,9,7,0.8
8680,CA-2017-112739,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,33.9065,2017,9,2,2017,9,7,0.2
8695,US-2015-112795,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19.44,3,9.5256,2015,8,23,2015,8,28,None
8705,CA-2017-111318,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,11.5136,2017,7,23,2017,7,26,0.2
8717,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,-160.96,2017,6,12,2017,6,16,0.8
8718,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,-4.5396,2017,6,12,2017,6,16,0.6
8719,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,8,3.9424,2017,6,12,2017,6,16,0.2
8720,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,5.6376,2017,6,12,2017,6,16,0.2
8721,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,-119.2312,2017,6,12,2017,6,16,0.3
8722,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,9,6.7536,2017,6,12,2017,6,16,0.2
8723,CA-2017-120824,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,-2.667,2017,6,12,2017,6,16,0.8
8732,CA-2016-111017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,15.777,2016,7,31,2016,8,6,None
8737,CA-2017-168774,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,160.623,2017,9,4,2017,9,9,None
8742,CA-2016-113222,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3,5.1552,2016,11,9,2016,11,9,None
8765,CA-2016-107083,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.7348,2016,11,21,2016,11,27,0.2
8766,CA-2016-107083,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,-2.544,2016,11,21,2016,11,27,0.8
8767,CA-2016-107083,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,-67.617,2016,11,21,2016,11,27,0.8
8768,CA-2016-107083,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,-13.167,2016,11,21,2016,11,27,0.8
8776,CA-2017-163636,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2,0.3094,2017,12,5,2017,12,9,0.2
8777,CA-2017-102813,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0,2017,7,2,2017,7,3,0.3
8778,CA-2017-102813,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,8,14.5152,2017,7,2,2017,7,3,0.2
8781,CA-2016-133585,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,2,6.2244,2016,3,1,2016,3,4,0.2
8782,CA-2016-133585,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,-36.1176,2016,3,1,2016,3,4,0.32
8792,CA-2018-162075,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,47.0351,2018,3,18,2018,3,24,0.2
8801,CA-2018-148992,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688,2,3.7408,2018,11,23,2018,11,27,0.2
8802,CA-2017-140935,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,2,62.1544,2017,11,10,2017,11,12,None
8803,CA-2017-140935,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,54.7136,2017,11,10,2017,11,12,None
8812,US-2017-140172,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,48.3336,2017,3,8,2017,3,13,0.1
8813,US-2017-140172,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,3.753,2017,3,8,2017,3,13,None
8820,CA-2016-142930,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,117.432,2016,11,28,2016,12,2,0.2
8827,US-2015-157847,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,5,9.352,2015,4,2,2015,4,6,0.2
8828,US-2015-157847,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,7,10.465,2015,4,2,2015,4,6,0.2
8829,CA-2016-115168,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,2,4.752,2016,6,5,2016,6,9,None
8830,CA-2015-109680,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,2,54.0876,2015,10,6,2015,10,9,None
8844,CA-2015-141173,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,16.7875,2015,11,18,2015,11,20,None
8867,CA-2015-120411,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,-70.49,2015,9,20,2015,9,23,0.3
8868,CA-2015-120411,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,3.475,2015,9,20,2015,9,23,0.2
8875,CA-2018-142489,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,-32.985,2018,11,14,2018,11,16,0.8
8876,US-2017-141264,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,-34.758,2017,8,13,2017,8,19,0.2
8877,US-2017-141264,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,-153.2024,2017,8,13,2017,8,19,0.8
8882,CA-2017-135594,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,-0.6265,2017,6,30,2017,7,3,0.2
8890,CA-2017-147256,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,220.4853,2017,10,17,2017,10,21,None
8891,CA-2017-147256,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,751.7601,2017,10,17,2017,10,21,None
8894,CA-2015-124723,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,41.934,2015,8,5,2015,8,12,0.3
8901,CA-2017-150483,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,-12.8256,2017,5,31,2017,6,4,0.6
8902,CA-2017-150483,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,6.7048,2017,5,31,2017,6,4,0.2
8903,CA-2017-150483,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,-38.2158,2017,5,31,2017,6,4,0.3
